time,gFx,gFy,gFz,Class
1552297070.73,616.832,749.568,324.032,0
1552297070.74,632.448,788.608,288.896,0
1552297070.75,628.544,843.264,245.952,0
1552297070.76,566.080,936.960,238.144,0
1552297070.77,448.960,1007.232,253.760,0
1552297070.78,343.552,1038.464,261.568,0
1552297070.79,288.896,991.616,265.472,0
1552297070.80,253.760,944.768,277.184,0
1552297070.81,261.568,917.440,292.800,0
1552297070.82,284.992,901.824,331.840,0
1552297070.83,312.320,886.208,335.744,0
1552297070.84,370.880,870.592,316.224,0
1552297070.85,445.056,831.552,327.936,0
1552297070.86,491.904,819.840,324.032,0
1552297070.87,534.848,796.416,320.128,0
1552297070.88,569.984,788.608,343.552,0
1552297070.89,601.216,788.608,363.072,0
1552297070.90,601.216,776.896,363.072,0
1552297070.91,585.600,769.088,363.072,0
1552297070.92,577.792,784.704,355.264,0
1552297070.93,573.888,772.992,331.840,0
1552297070.94,558.272,796.416,312.320,0
1552297070.95,550.464,819.840,312.320,0
1552297070.96,527.040,839.360,324.032,0
1552297070.97,499.712,862.784,316.224,0
1552297070.98,445.056,886.208,304.512,0
1552297070.99,429.440,905.728,304.512,0
1552297071.00,331.840,921.344,312.320,0
1552297071.01,327.936,921.344,320.128,0
1552297071.02,331.840,925.248,331.840,0
1552297071.03,355.264,909.632,339.648,0
1552297071.04,394.304,882.304,324.032,0
1552297071.05,437.248,847.168,312.320,0
1552297071.06,484.096,819.840,320.128,0
1552297071.07,519.232,815.936,316.224,0
1552297071.08,542.656,819.840,320.128,0
1552297071.09,554.368,835.456,320.128,0
1552297071.10,538.752,835.456,327.936,0
1552297071.11,534.848,823.744,304.512,0
1552297071.12,484.096,808.128,296.704,0
1552297071.13,456.768,812.032,281.088,0
1552297071.14,452.864,823.744,277.184,0
1552297071.15,456.768,831.552,281.088,0
1552297071.16,460.672,866.688,304.512,0
1552297071.17,448.960,890.112,288.896,0
1552297071.18,476.288,897.920,292.800,0
1552297071.19,480.192,894.016,281.088,0
1552297071.20,499.712,897.920,288.896,0
1552297071.21,491.904,894.016,288.896,0
1552297071.22,484.096,882.304,292.800,0
1552297071.23,480.192,878.400,284.992,0
1552297071.24,472.384,862.784,277.184,0
1552297071.25,468.480,851.072,257.664,0
1552297071.26,460.672,847.168,257.664,0
1552297071.27,441.152,831.552,249.856,0
1552297071.28,448.960,835.456,242.048,0
1552297071.29,452.864,831.552,245.952,0
1552297071.30,460.672,839.360,245.952,0
1552297071.31,456.768,847.168,238.144,0
1552297071.32,480.192,851.072,238.144,0
1552297071.33,468.480,847.168,242.048,0
1552297071.34,495.808,851.072,253.760,0
1552297071.35,534.848,835.456,249.856,0
1552297071.36,523.136,823.744,245.952,0
1552297071.37,495.808,835.456,245.952,0
1552297071.38,460.672,870.592,238.144,0
1552297071.39,441.152,878.400,226.432,0
1552297071.40,437.248,882.304,218.624,0
1552297071.41,445.056,874.496,226.432,0
1552297071.42,448.960,858.880,242.048,0
1552297071.43,456.768,839.360,238.144,0
1552297071.44,464.576,858.880,253.760,0
1552297071.45,476.288,839.360,245.952,0
1552297071.46,472.384,851.072,249.856,0
1552297071.47,484.096,854.976,242.048,0
1552297071.48,472.384,839.360,238.144,0
1552297071.49,456.768,831.552,222.528,0
1552297071.50,445.056,839.360,226.432,0
1552297071.51,425.536,831.552,242.048,0
1552297071.52,445.056,839.360,222.528,0
1552297071.53,468.480,854.976,222.528,0
1552297071.54,507.520,851.072,222.528,0
1552297071.55,523.136,847.168,234.240,0
1552297071.56,530.944,858.880,230.336,0
1552297071.57,542.656,851.072,222.528,0
1552297071.58,538.752,862.784,234.240,0
1552297071.59,538.752,858.880,242.048,0
1552297071.60,542.656,854.976,242.048,0
1552297071.61,554.368,878.400,257.664,0
1552297071.62,538.752,882.304,230.336,0
1552297071.63,530.944,878.400,234.240,0
1552297071.64,507.520,862.784,226.432,0
1552297071.65,484.096,874.496,214.720,0
1552297071.66,476.288,882.304,210.816,0
1552297071.67,484.096,874.496,206.912,0
1552297071.68,476.288,866.688,210.816,0
1552297071.69,460.672,851.072,206.912,0
1552297071.70,476.288,847.168,222.528,0
1552297071.71,484.096,851.072,218.624,0
1552297071.72,472.384,847.168,222.528,0
1552297071.73,488.000,854.976,222.528,0
1552297071.74,476.288,851.072,210.816,0
1552297071.75,480.192,854.976,226.432,0
1552297071.76,476.288,862.784,218.624,0
1552297071.77,491.904,882.304,210.816,0
1552297071.78,495.808,878.400,222.528,0
1552297071.79,503.616,882.304,214.720,0
1552297071.80,503.616,890.112,218.624,0
1552297071.81,507.520,870.592,218.624,0
1552297071.82,491.904,862.784,214.720,0
1552297071.83,484.096,858.880,218.624,0
1552297071.84,460.672,843.264,230.336,0
1552297071.85,472.384,862.784,210.816,0
1552297071.86,480.192,870.592,222.528,0
1552297071.87,464.576,878.400,206.912,0
1552297071.88,468.480,886.208,214.720,0
1552297071.89,480.192,886.208,203.008,0
1552297071.90,484.096,886.208,214.720,0
1552297071.91,468.480,878.400,214.720,0
1552297071.92,468.480,858.880,218.624,0
1552297071.93,464.576,866.688,203.008,0
1552297071.94,464.576,851.072,206.912,0
1552297071.95,464.576,866.688,203.008,0
1552297071.96,464.576,870.592,203.008,0
1552297071.97,468.480,870.592,203.008,0
1552297071.98,476.288,878.400,203.008,0
1552297071.99,484.096,878.400,210.816,0
1552297072.00,484.096,874.496,214.720,0
1552297072.01,491.904,858.880,218.624,0
1552297072.02,491.904,870.592,210.816,0
1552297072.03,488.000,866.688,222.528,0
1552297072.04,495.808,858.880,222.528,0
1552297072.05,499.712,858.880,206.912,0
1552297072.06,491.904,862.784,206.912,0
1552297072.07,488.000,870.592,199.104,0
1552297072.08,491.904,851.072,195.200,0
1552297072.09,488.000,843.264,183.488,0
1552297072.10,476.288,827.648,179.584,0
1552297072.11,472.384,819.840,175.680,0
1552297072.12,464.576,835.456,187.392,0
1552297072.13,472.384,843.264,187.392,0
1552297072.14,476.288,847.168,195.200,0
1552297072.15,503.616,858.880,195.200,0
1552297072.16,519.232,839.360,179.584,0
1552297072.17,523.136,839.360,191.296,0
1552297072.18,538.752,835.456,187.392,0
1552297072.19,538.752,870.592,210.816,0
1552297072.20,542.656,890.112,203.008,0
1552297072.21,534.848,905.728,230.336,0
1552297072.22,534.848,917.440,226.432,0
1552297072.23,527.040,952.576,218.624,0
1552297072.24,534.848,976.000,238.144,0
1552297072.25,538.752,1011.136,238.144,0
1552297072.26,534.848,1042.368,257.664,0
1552297072.27,554.368,1015.040,253.760,0
1552297072.28,515.328,987.712,234.240,0
1552297072.29,495.808,933.056,214.720,0
1552297072.30,460.672,901.824,210.816,0
1552297072.31,441.152,897.920,191.296,0
1552297072.32,445.056,890.112,214.720,0
1552297072.33,456.768,882.304,222.528,0
1552297072.34,464.576,847.168,234.240,0
1552297072.35,476.288,827.648,230.336,0
1552297072.36,499.712,827.648,230.336,0
1552297072.37,519.232,812.032,242.048,0
1552297072.38,519.232,804.224,242.048,0
1552297072.39,523.136,815.936,249.856,0
1552297072.40,511.424,823.744,249.856,0
1552297072.41,507.520,851.072,242.048,0
1552297072.42,499.712,862.784,245.952,0
1552297072.43,495.808,878.400,238.144,0
1552297072.44,511.424,866.688,245.952,0
1552297072.45,495.808,858.880,242.048,0
1552297072.46,499.712,854.976,249.856,0
1552297072.47,523.136,862.784,253.760,0
1552297072.48,530.944,870.592,253.760,0
1552297072.49,542.656,874.496,253.760,0
1552297072.50,569.984,870.592,269.376,0
1552297072.51,558.272,858.880,253.760,0
1552297072.52,558.272,843.264,249.856,0
1552297072.53,558.272,835.456,249.856,0
1552297072.54,562.176,815.936,245.952,0
1552297072.55,554.368,815.936,242.048,0
1552297072.56,530.944,796.416,238.144,0
1552297072.57,507.520,788.608,245.952,0
1552297072.58,499.712,784.704,238.144,0
1552297072.59,488.000,788.608,245.952,0
1552297072.60,503.616,788.608,249.856,0
1552297072.61,511.424,792.512,269.376,0
1552297072.62,507.520,784.704,281.088,0
1552297072.63,527.040,788.608,281.088,0
1552297072.64,538.752,788.608,288.896,0
1552297072.65,530.944,788.608,288.896,0
1552297072.66,530.944,792.512,296.704,0
1552297072.67,523.136,784.704,296.704,0
1552297072.68,534.848,800.320,300.608,0
1552297072.69,523.136,804.224,316.224,0
1552297072.70,523.136,819.840,316.224,0
1552297072.71,530.944,808.128,324.032,0
1552297072.72,542.656,804.224,327.936,0
1552297072.73,542.656,800.320,324.032,0
1552297072.74,550.464,800.320,327.936,0
1552297072.75,538.752,808.128,308.416,0
1552297072.76,534.848,796.416,300.608,0
1552297072.77,519.232,804.224,304.512,0
1552297072.78,515.328,800.320,300.608,0
1552297072.79,511.424,812.032,304.512,0
1552297072.80,511.424,808.128,320.128,0
1552297072.81,507.520,812.032,308.416,0
1552297072.82,515.328,812.032,320.128,0
1552297072.83,527.040,808.128,308.416,0
1552297072.84,527.040,808.128,304.512,0
1552297072.85,503.616,808.128,320.128,0
1552297072.86,503.616,823.744,324.032,0
1552297072.87,488.000,815.936,320.128,0
1552297072.88,476.288,815.936,316.224,0
1552297072.89,484.096,815.936,316.224,0
1552297072.90,488.000,819.840,320.128,0
1552297072.91,488.000,819.840,316.224,0
1552297072.92,499.712,831.552,324.032,0
1552297072.93,503.616,831.552,331.840,0
1552297072.94,495.808,827.648,331.840,0
1552297072.95,495.808,819.840,331.840,0
1552297072.96,488.000,812.032,335.744,0
1552297072.97,488.000,812.032,312.320,0
1552297072.98,480.192,831.552,316.224,0
1552297072.99,488.000,831.552,316.224,0
1552297073.00,499.712,788.608,355.264,0
1552297073.01,503.616,776.896,366.976,0
1552297073.02,511.424,780.800,363.072,0
1552297073.03,515.328,784.704,386.496,0
1552297073.04,523.136,808.128,355.264,0
1552297073.05,523.136,812.032,351.360,0
1552297073.06,530.944,804.224,351.360,0
1552297073.07,511.424,800.320,359.168,0
1552297073.08,495.808,800.320,343.552,0
1552297073.09,499.712,812.032,366.976,0
1552297073.10,507.520,800.320,363.072,0
1552297073.11,491.904,800.320,363.072,0
1552297073.12,495.808,784.704,370.880,0
1552297073.13,491.904,776.896,363.072,0
1552297073.14,488.000,780.800,359.168,0
1552297073.15,480.192,796.416,359.168,0
1552297073.16,472.384,792.512,359.168,0
1552297073.17,480.192,804.224,359.168,0
1552297073.18,484.096,804.224,363.072,0
1552297073.19,484.096,792.512,366.976,0
1552297073.20,480.192,788.608,370.880,0
1552297073.21,484.096,796.416,366.976,0
1552297073.22,472.384,800.320,366.976,0
1552297073.23,476.288,800.320,370.880,0
1552297073.24,484.096,808.128,355.264,0
1552297073.25,488.000,815.936,355.264,0
1552297073.26,460.672,804.224,366.976,0
1552297073.27,472.384,808.128,363.072,0
1552297073.28,476.288,792.512,366.976,0
1552297073.29,488.000,792.512,366.976,0
1552297073.30,503.616,800.320,370.880,0
1552297073.31,488.000,804.224,374.784,0
1552297073.32,491.904,823.744,370.880,0
1552297073.33,484.096,823.744,378.688,0
1552297073.34,476.288,815.936,366.976,0
1552297073.35,476.288,812.032,374.784,0
1552297073.36,484.096,815.936,366.976,0
1552297073.37,472.384,819.840,382.592,0
1552297073.38,468.480,823.744,382.592,0
1552297073.39,476.288,866.688,382.592,0
1552297073.40,476.288,913.536,402.112,0
1552297073.41,511.424,952.576,409.920,0
1552297073.42,527.040,976.000,394.304,0
1552297073.43,499.712,936.960,370.880,0
1552297073.44,491.904,862.784,327.936,0
1552297073.45,448.960,792.512,316.224,0
1552297073.46,429.440,780.800,320.128,0
1552297073.47,409.920,804.224,335.744,0
1552297073.48,441.152,862.784,359.168,0
1552297073.49,452.864,890.112,366.976,0
1552297073.50,460.672,897.920,370.880,0
1552297073.51,472.384,874.496,339.648,0
1552297073.52,495.808,858.880,339.648,0
1552297073.53,511.424,858.880,320.128,0
1552297073.54,503.616,886.208,327.936,0
1552297073.55,503.616,851.072,316.224,0
1552297073.56,495.808,847.168,312.320,0
1552297073.57,476.288,823.744,304.512,0
1552297073.58,468.480,835.456,292.800,0
1552297073.59,476.288,827.648,296.704,0
1552297073.60,480.192,839.360,312.320,0
1552297073.61,472.384,839.360,320.128,0
1552297073.62,476.288,835.456,312.320,0
1552297073.63,464.576,827.648,304.512,0
1552297073.64,460.672,808.128,312.320,0
1552297073.65,472.384,819.840,281.088,0
1552297073.66,472.384,831.552,284.992,0
1552297073.67,472.384,819.840,296.704,0
1552297073.68,480.192,812.032,284.992,0
1552297073.69,503.616,792.512,288.896,0
1552297073.70,519.232,796.416,292.800,0
1552297073.71,527.040,819.840,284.992,0
1552297073.72,530.944,815.936,288.896,0
1552297073.73,538.752,835.456,269.376,0
1552297073.74,538.752,839.360,261.568,0
1552297073.75,534.848,854.976,257.664,0
1552297073.76,527.040,862.784,242.048,0
1552297073.77,511.424,862.784,238.144,0
1552297073.78,491.904,882.304,230.336,0
1552297073.79,472.384,882.304,234.240,0
1552297073.80,468.480,866.688,226.432,0
1552297073.81,445.056,874.496,222.528,0
1552297073.82,429.440,878.400,218.624,0
1552297073.83,421.632,870.592,218.624,0
1552297073.84,394.304,874.496,222.528,0
1552297073.85,370.880,866.688,210.816,0
1552297073.86,347.456,862.784,195.200,0
1552297073.87,324.032,854.976,191.296,0
1552297073.88,327.936,847.168,191.296,0
1552297073.89,331.840,858.880,195.200,0
1552297073.90,339.648,894.016,195.200,0
1552297073.91,359.168,905.728,179.584,0
1552297073.92,355.264,925.248,179.584,0
1552297073.93,374.784,940.864,171.776,0
1552297073.94,386.496,944.768,163.968,0
1552297073.95,390.400,960.384,167.872,0
1552297073.96,402.112,956.480,175.680,0
1552297073.97,409.920,944.768,179.584,0
1552297073.98,409.920,940.864,187.392,0
1552297073.99,421.632,933.056,171.776,0
1552297075.00,507.520,788.608,324.032,0
1552297075.01,495.808,780.800,327.936,0
1552297075.02,499.712,776.896,331.840,0
1552297075.03,480.192,800.320,343.552,0
1552297075.04,472.384,800.320,327.936,0
1552297075.05,452.864,815.936,335.744,0
1552297075.06,445.056,823.744,324.032,0
1552297075.07,452.864,823.744,335.744,0
1552297075.08,468.480,835.456,339.648,0
1552297075.09,484.096,827.648,335.744,0
1552297075.10,476.288,812.032,343.552,0
1552297075.11,468.480,815.936,351.360,0
1552297075.12,460.672,800.320,324.032,0
1552297075.13,456.768,804.224,304.512,0
1552297075.14,452.864,788.608,304.512,0
1552297075.15,445.056,819.840,316.224,0
1552297075.16,441.152,823.744,320.128,0
1552297075.17,441.152,847.168,320.128,0
1552297075.18,460.672,851.072,331.840,0
1552297075.19,468.480,854.976,324.032,0
1552297075.20,480.192,858.880,316.224,0
1552297075.21,476.288,858.880,327.936,0
1552297075.22,448.960,851.072,327.936,0
1552297075.23,433.344,847.168,331.840,0
1552297075.24,406.016,851.072,324.032,0
1552297075.25,409.920,831.552,316.224,0
1552297075.26,386.496,854.976,308.416,0
1552297075.27,394.304,858.880,304.512,0
1552297075.28,406.016,878.400,300.608,0
1552297075.29,413.824,874.496,292.800,0
1552297075.30,425.536,870.592,308.416,0
1552297075.31,417.728,866.688,300.608,0
1552297075.32,421.632,862.784,304.512,0
1552297075.33,413.824,870.592,296.704,0
1552297075.34,409.920,862.784,304.512,0
1552297075.35,406.016,866.688,296.704,0
1552297075.36,390.400,874.496,308.416,0
1552297075.37,402.112,878.400,316.224,0
1552297075.38,409.920,882.304,300.608,0
1552297075.39,406.016,874.496,308.416,0
1552297075.40,398.208,878.400,300.608,0
1552297075.41,409.920,870.592,296.704,0
1552297075.42,425.536,870.592,300.608,0
1552297075.43,421.632,894.016,308.416,0
1552297075.44,429.440,882.304,312.320,0
1552297075.45,417.728,882.304,316.224,0
1552297075.46,417.728,882.304,312.320,0
1552297075.47,413.824,870.592,300.608,0
1552297075.48,398.208,874.496,308.416,0
1552297075.49,402.112,890.112,300.608,0
1552297075.50,413.824,882.304,292.800,0
1552297075.51,394.304,878.400,312.320,0
1552297075.52,406.016,870.592,292.800,0
1552297075.53,402.112,854.976,304.512,0
1552297075.54,402.112,862.784,304.512,0
1552297075.55,394.304,858.880,308.416,0
1552297075.56,398.208,874.496,300.608,0
1552297075.57,386.496,866.688,296.704,0
1552297075.58,394.304,866.688,288.896,0
1552297075.59,402.112,866.688,300.608,0
1552297075.60,398.208,870.592,292.800,0
1552297075.61,409.920,882.304,296.704,0
1552297075.62,409.920,878.400,292.800,0
1552297075.63,402.112,874.496,320.128,0
1552297075.64,398.208,866.688,292.800,0
1552297075.65,398.208,866.688,304.512,0
1552297075.66,386.496,874.496,308.416,0
1552297075.67,390.400,870.592,320.128,0
1552297075.68,402.112,866.688,308.416,0
1552297075.69,398.208,870.592,316.224,0
1552297075.70,382.592,882.304,320.128,0
1552297075.71,390.400,901.824,331.840,0
1552297075.72,398.208,936.960,324.032,0
1552297075.73,409.920,960.384,324.032,0
1552297075.74,425.536,944.768,296.704,0
1552297075.75,441.152,933.056,281.088,0
1552297075.76,433.344,921.344,284.992,0
1552297075.77,402.112,921.344,284.992,0
1552297075.78,406.016,917.440,284.992,0
1552297075.79,398.208,917.440,300.608,0
1552297075.80,398.208,921.344,300.608,0
1552297075.81,390.400,917.440,284.992,0
1552297075.82,409.920,933.056,292.800,0
1552297075.83,409.920,940.864,284.992,0
1552297075.84,425.536,956.480,292.800,0
1552297075.85,429.440,979.904,296.704,0
1552297075.86,433.344,987.712,284.992,0
1552297075.87,441.152,983.808,273.280,0
1552297075.88,448.960,933.056,234.240,0
1552297075.89,437.248,890.112,218.624,0
1552297075.90,417.728,858.880,226.432,0
1552297075.91,413.824,858.880,214.720,0
1552297075.92,406.016,866.688,226.432,0
1552297075.93,409.920,866.688,226.432,0
1552297075.94,417.728,866.688,226.432,0
1552297075.95,429.440,854.976,203.008,0
1552297075.96,425.536,851.072,206.912,0
1552297075.97,421.632,843.264,199.104,0
1552297075.98,433.344,831.552,195.200,0
1552297075.99,441.152,831.552,191.296,0
1552297076.00,488.000,851.072,179.584,0
1552297076.01,491.904,866.688,187.392,0
1552297076.02,491.904,870.592,171.776,0
1552297076.03,491.904,870.592,171.776,0
1552297076.04,484.096,870.592,160.064,0
1552297076.05,472.384,870.592,156.160,0
